target_id,target,pos,substitute,gold_score,label,is_single_word,substitute_length
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,inspect,0.1,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,discern,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,get,0.0,0,1,3
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,steer,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,catch,0.4,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,penetrate,0.0,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,observe,0.3,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,picture,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,meet,0.7,1,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,look,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,stop in,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,view,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,look at,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,perceive,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,heed,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,realize,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,divine,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,glare,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,find out,0.0,0,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,shepherd,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,perceive with eyes,0.0,0,0,18
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,catch on,0.0,0,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,take out,0.0,0,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,call on,0.2,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,envisage,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,descry,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,peg,0.0,0,1,3
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,discover,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,behold,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,comprehend,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,identify,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,think,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,escort,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,receive,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,scope,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,recognize,0.0,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,learn,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,vision,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,spy,0.0,0,1,3
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,watch,0.2,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,keep company with,0.1,0,0,17
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,route,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,understand,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,suffer,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,walk,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,catch sight of,0.1,0,0,14
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,stare,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,flash,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,conceive,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,get a load of,0.0,0,0,13
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,conduct,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,usher,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,run into,0.2,0,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,study,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,visit,0.6,1,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,go out with,0.1,0,0,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,feature,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,sight,0.3,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,anticipate,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,detect,0.1,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,catch a glimpse of,0.3,0,0,18
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,show,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,know,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,imagine,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,make out,0.1,0,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,stop by,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,peek,0.2,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,undergo,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,come over,0.0,0,0,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,clock,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,note,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,espy,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,get the drift,0.0,0,0,13
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,glimpse,0.1,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,visualize,0.0,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,accompany,0.2,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,fancy,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,drop by,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,pop in,0.1,0,0,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,go with,0.2,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,appreciate,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,foresee,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,peep,0.2,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,look up,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,speak to,0.5,1,0,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,mark,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,pilot,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,ponder,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,contemplate,0.0,0,1,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,direct,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,call,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,be apprised of,0.0,0,0,14
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,scan,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,encounter,0.2,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,witness,0.1,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,unearth,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,sustain,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,gape,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,come by,0.1,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,mind,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,bear company,0.0,0,0,12
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,survey,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,take notice,0.0,0,0,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,appraise,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,take in,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,date,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,examine,0.0,0,1,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,grasp,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,follow,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,beam,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,pierce,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,peer,0.2,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,ascertain,0.0,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,pay attention to,0.1,0,0,16
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,experience,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,lay eyes on,0.4,0,0,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,consort with,0.0,0,0,12
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,regard,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,distinguish,0.0,0,1,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,notice,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,gawk,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,determine,0.0,0,1,9
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,eye,0.0,0,1,3
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,spot,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,attend,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,drop in,0.0,0,0,7
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,envision,0.0,0,1,8
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,gaze,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,have,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,tumble,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,investigate,0.0,0,1,11
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,fathom,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,get the hang of,0.0,0,0,15
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,remark,0.0,0,1,6
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,hear,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,weigh,0.0,0,1,5
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,scrutinize,0.0,0,1,10
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,with,0.0,0,1,4
t:e0fb0fb21611e3f6eee1ec1ae2e4ed1294af207c,see,VERB,guide associate,0.1,0,0,15
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,enable,0.0,0,1,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,live with,0.0,0,0,9
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,hire,0.0,0,1,4
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,suffer,0.0,0,1,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,make,0.0,0,1,4
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,give,0.0,0,1,4
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,license,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,give okay,0.0,0,0,9
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,sublease,0.0,0,1,8
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,have,0.0,0,1,4
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,off we,0.3,0,0,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,sit still for,0.0,0,0,13
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,cause,0.0,0,1,5
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,we will,0.1,0,0,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,concede,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,tolerate,0.0,0,1,8
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,allow,0.2,0,1,5
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,lease,0.0,0,1,5
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,warrant,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,hear of,0.0,0,0,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,free up,0.0,0,0,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,give leave,0.0,0,0,10
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,property,0.0,0,1,8
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,give permission,0.0,0,0,15
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,come,0.0,0,1,4
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,leave,0.0,0,1,5
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,accredit,0.0,0,1,8
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,permit,0.0,0,1,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,sublet,0.0,0,1,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,grant,0.0,0,1,5
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,be big,0.0,0,0,6
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,sanction,0.0,0,1,8
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,endorse,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,charter,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,authorize,0.0,0,1,9
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,commission,0.0,0,1,10
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,certify,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,approve,0.0,0,1,7
t:9ad9ee4f41c7bbf925567fc46adaa521d1a676ab,Let,VERB,rent out object,0.0,0,0,15
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,propound,0.1,0,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,advocate,0.6,1,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,make a motion,0.2,0,0,13
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,lay on the line,0.0,0,0,15
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,proposition,0.4,0,1,11
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,make a proposal,0.5,1,0,15
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,nominate,0.2,0,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,assert,0.1,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,have in mind,0.0,0,0,12
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,invite,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,purpose,0.1,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,request,0.1,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,intend,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,introduce,0.3,0,1,9
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,lay before,0.0,0,0,10
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,contemplate,0.0,0,1,11
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,pose,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,affirm,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,adduce,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,get down on one knee,0.3,0,0,20
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,mean,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,submit,0.2,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,move for,0.0,0,0,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,kibitz,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,aim,0.0,0,1,3
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,have every intention,0.0,0,0,20
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,offer marriage,0.0,0,0,14
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,fire the question,0.0,0,0,17
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,put up,0.2,0,0,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,advise,0.1,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,design,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,name,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,put forward,0.4,0,0,11
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,hint,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,make a pitch,0.4,0,0,12
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,volunteer,0.2,0,1,9
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,tender,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,announce,0.1,0,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,ask,0.1,0,1,3
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,pop the question,0.4,0,0,16
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,set forth,0.3,0,0,9
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,recommend,0.5,1,1,9
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,put to,0.2,0,0,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,present,0.6,1,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,contend,0.0,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,advance,0.2,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,spitball,0.0,0,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,mind,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,suggest,0.7,1,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,prefer,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,solicit,0.0,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,hit on,0.0,0,0,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,hold out,0.0,0,0,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,present for action,0.2,0,0,18
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,proffer,0.0,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,propone,0.0,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,state,0.2,0,1,5
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,counsel,0.0,0,1,7
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,offer,0.2,0,1,5
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,urge,0.0,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,come up with,0.1,0,0,12
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,plan,0.2,0,1,4
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,press,0.0,0,1,5
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,broach,0.0,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,scheme,0.1,0,1,6
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,ask for hand in marriage ask in,0.2,0,0,31
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,press ones suit,0.1,0,0,15
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,marriage,0.1,0,1,8
t:b0541c971026da0bf3a07d00e791eae3a873930d,proposed,VERB,speak ones piece,0.4,0,0,16
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,design,0.0,0,1,6
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,distinguish,0.0,0,1,11
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,discern,0.4,0,1,7
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,catch,0.0,0,1,5
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,unearth,0.4,0,1,7
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,pioneer,0.0,0,1,7
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,smoke out,0.1,0,0,9
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,glimpse,0.0,0,1,7
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,reveal,0.3,0,1,6
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,find,0.6,1,1,4
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,locate,0.0,0,1,6
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,investigate,0.6,1,1,11
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,sense,0.0,0,1,5
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,decide,0.4,0,1,6
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,turn up,0.0,0,0,7
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,find out,0.9,1,0,8
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,see,0.6,1,1,3
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,determine,0.8,1,1,9
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,come across,0.0,0,0,11
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,ascertain,0.8,1,1,9
t:768a7b1848f9dcb81c6a90a434e4b0368285ce8d,discover,VERB,dig up,0.0,0,0,6
